section,category,subcategory,brand_a,brand_b,trans_ab,trans_ab_pm,avg_qty_a_when_pair,avg_qty_b_when_pair
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,IM-BOOST,OBH,5,1.6666666666666667,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,IM-BOOST,SIDOMUNCUL,7,2.3333333333333333,1.00000000000000000000,1.1428571428571429
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,IM-BOOST,VICKS,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,IM-BOOST,WOODS',1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,KOMIX,LASERIN,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,KOMIX,OB HERBAL,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,KOMIX,OBH,5,1.6666666666666667,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,KOMIX,SIDOMUNCUL,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,KOMIX,SILADEX,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,KOMIX,VICKS,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,KOMIX,WOODS',2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,LASERIN,OB HERBAL,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,LASERIN,OBH,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,LASERIN,WOODS',1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,OB HERBAL,OBH,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,OB HERBAL,SIDOMUNCUL,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,OB HERBAL,SILADEX,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,OB HERBAL,WOODS',1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,OBH,SIDOMUNCUL,4,1.3333333333333333,1.00000000000000000000,1.2500000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,OBH,SILADEX,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,SIDOMUNCUL,SILADEX,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,SIDOMUNCUL,VICKS,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,SIDOMUNCUL,WOODS',1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,SILADEX,VICKS,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,SILADEX,WOODS',1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115A - ADULT COUGH SYRUP 50-90ML,VICKS,WOODS',2,0.66666666666666666667,1.6666666666666667,1.6666666666666667
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115B - ADULT COUGH SYRUP 100-150ML,NELLCO SPECIAL,OBH COMBI,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115B - ADULT COUGH SYRUP 100-150ML,OBH COMBI,VICKS,3,1.00000000000000000000,1.00000000000000000000,1.3333333333333333
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115D - ADULT COUGH SAC,KOMIX,OB HERBAL,12,4.0000000000000000,1.5000000000000000,1.2500000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115D - ADULT COUGH SAC,KONIDIN,OB HERBAL,1,0.33333333333333333333,1.00000000000000000000,3.0000000000000000
MEDICINE & BABY CARE,3115 - ADULT COUGH MEDICINE,3115D - ADULT COUGH SAC,KONIDIN,OBH COMBI,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3116 - DIARRHEA & CONSTIPATION,3116A - DIARRHEA,DIAPET,NEO ENTROSTOP,8,2.6666666666666667,1.1250000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3116 - DIARRHEA & CONSTIPATION,3116A - DIARRHEA,DIAPET,NORIT,6,2.0000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3116 - DIARRHEA & CONSTIPATION,3116A - DIARRHEA,NEO ENTROSTOP,NORIT,4,1.3333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3116 - DIARRHEA & CONSTIPATION,3116B - CONSTIPATION,DULCOLAX,VEGETA,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3116 - DIARRHEA & CONSTIPATION,3116B - CONSTIPATION,LAXING,VEGETA,7,2.3333333333333333,1.00000000000000000000,2.2857142857142857
MEDICINE & BABY CARE,3116 - DIARRHEA & CONSTIPATION,3116B - CONSTIPATION,MICROLAX,VEGETA,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118A - ADULT SUPLEMENT STRONG,NEO HORMOVITON,PASAK BUWONO,6,2.0000000000000000,1.00000000000000000000,1.3333333333333333
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118B - ADULT VITAMINS CALCIUM,CDR,IMBOOST,4,1.3333333333333333,1.00000000000000000000,1.2500000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118B - ADULT VITAMINS CALCIUM,CDR,WELMOVE,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,ENERVON-C,HOLISTICARE,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,ENERVON-C,IMBOOST,19,6.3333333333333333,1.0526315789473684,1.1578947368421053
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,ENERVON-C,REDOXON,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,ENERVON-C,SIDOMUNCUL,7,2.3333333333333333,1.1428571428571429,1.00000000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,ENERVON-C,VICEE,11,3.6666666666666667,1.00000000000000000000,1.4545454545454545
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,ENERVON-C,VITACIMIN,16,5.3333333333333333,1.0588235294117647,2.0000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,ENERVON-C,XON-CE,7,2.3333333333333333,1.2857142857142857,1.5714285714285714
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,HOLISTICARE,IMBOOST,6,2.0000000000000000,1.1666666666666667,1.00000000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,HOLISTICARE,SIDOMUNCUL,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,HOLISTICARE,VICEE,4,1.3333333333333333,1.00000000000000000000,2.5000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,HOLISTICARE,VITACIMIN,3,1.00000000000000000000,1.00000000000000000000,3.0000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,HOLISTICARE,XON-CE,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,IMBOOST,REDOXON,8,2.6666666666666667,1.3750000000000000,1.5000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,IMBOOST,SIDOMUNCUL,8,2.6666666666666667,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,IMBOOST,VICEE,5,1.6666666666666667,1.2000000000000000,1.4000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,IMBOOST,VITACIMIN,20,6.6666666666666667,1.3000000000000000,1.9500000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,IMBOOST,XON-CE,7,2.3333333333333333,1.2857142857142857,2.2857142857142857
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,REDOXON,VICEE,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,REDOXON,VITACIMIN,6,2.0000000000000000,1.3333333333333333,2.5000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,REDOXON,XON-CE,5,1.6666666666666667,1.2000000000000000,1.6000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,SIDOMUNCUL,VICEE,3,1.00000000000000000000,1.3333333333333333,1.00000000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,SIDOMUNCUL,VITACIMIN,12,4.0000000000000000,1.2500000000000000,2.1666666666666667
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,SIDOMUNCUL,XON-CE,5,1.6666666666666667,1.2000000000000000,1.8000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,VICEE,VITACIMIN,42,14.0000000000000000,1.6904761904761905,1.4761904761904762
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,VICEE,XON-CE,45,15.0000000000000000,1.6222222222222222,1.9555555555555556
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118D - ADULT VITAMINS VIT-C,VITACIMIN,XON-CE,58,19.3333333333333333,1.8793103448275862,1.9310344827586207
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118E - ADULT SUPLEMENT ENERGY,FATIGON,HEMAVITON,4,1.3333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118E - ADULT SUPLEMENT ENERGY,FATIGON,IMBOOST,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118F - ADULT HEALTHY SUPLEMENT,BLACKMORES,KONILIFE,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118F - ADULT HEALTHY SUPLEMENT,NEO RHEUMACYL,SANGOBION,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118F - ADULT HEALTHY SUPLEMENT,NEUROBION,SANGOBION,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3118 - ADULT VITAMINS/SUPLEMENT,3118F - ADULT HEALTHY SUPLEMENT,SAKATONIK,SANGOBION,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3121 - PLESTER,3121A - MEDICATED PLASTER,DETTOL,HANSAPLAST,17,5.6666666666666667,1.0500000000000000,1.3500000000000000
MEDICINE & BABY CARE,3121 - PLESTER,3121B - FEVER PLESTER,BYEBYE-FEVER,KOOLFEVER,104,34.6666666666666667,1.4434782608695652,1.5826086956521739
MEDICINE & BABY CARE,3121 - PLESTER,3121C - KOYO PLESTER,CABE,HANSAPLAST,8,2.6666666666666667,1.2500000000000000,1.2500000000000000
MEDICINE & BABY CARE,3121 - PLESTER,3121C - KOYO PLESTER,CABE,SALONPAS,16,5.3333333333333333,1.1176470588235294,1.00000000000000000000
MEDICINE & BABY CARE,3121 - PLESTER,3121C - KOYO PLESTER,HANSAPLAST,Q-LIFE,4,1.3333333333333333,1.00000000000000000000,1.2500000000000000
MEDICINE & BABY CARE,3121 - PLESTER,3121C - KOYO PLESTER,HANSAPLAST,SALONPAS,52,17.3333333333333333,1.0909090909090909,1.0909090909090909
MEDICINE & BABY CARE,3121 - PLESTER,3121C - KOYO PLESTER,Q-LIFE,SALONPAS,11,3.6666666666666667,1.3636363636363636,1.0909090909090909
MEDICINE & BABY CARE,3121 - PLESTER,3121C - KOYO PLESTER,SALONPAS,TIANHE,1,0.50000000000000000000,1.00000000000000000000,2.0000000000000000
MEDICINE & BABY CARE,3123 - ANTISEPTIC,3123A - FIRST AID KIT ANTISEPTIC,BETADINE,HANSAPLAST,4,2.0000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3123 - ANTISEPTIC,3123A - FIRST AID KIT ANTISEPTIC,HANSAPLAST,LUKAJEL,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3124 - EYE DROPS,3124A - EYE DROPS,INSTO,ROHTO,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE","3125A - SALVE,BALM & CREAM",COUNTERPAIN,GELIGA,1,0.33333333333333333333,1.5000000000000000,2.0000000000000000
MEDICINE & BABY CARE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE","3125A - SALVE,BALM & CREAM",COUNTERPAIN,HOTIN CREAM,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE","3125A - SALVE,BALM & CREAM",COUNTERPAIN,NEO RHEUMACYL,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE","3125A - SALVE,BALM & CREAM",COUNTERPAIN,SALONPAS,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE","3125A - SALVE,BALM & CREAM",COUNTERPAIN,VICKS,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE","3125A - SALVE,BALM & CREAM",GELIGA,GPU,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE","3125A - SALVE,BALM & CREAM",GELIGA,HOTIN CREAM,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE","3125A - SALVE,BALM & CREAM",GELIGA,SALONPAS,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE","3125A - SALVE,BALM & CREAM",GELIGA,VICKS,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE","3125A - SALVE,BALM & CREAM",GPU,HOTIN CREAM,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE","3125A - SALVE,BALM & CREAM",GPU,VICKS,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE","3125A - SALVE,BALM & CREAM",HOTIN CREAM,NEO RHEUMACYL,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE","3125A - SALVE,BALM & CREAM",HOTIN CREAM,SALONPAS,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE","3125A - SALVE,BALM & CREAM",HOTIN CREAM,VICKS,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE","3125A - SALVE,BALM & CREAM",SALONPAS,TRESNO JOYO,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE","3125A - SALVE,BALM & CREAM",SALONPAS,VICKS,3,1.00000000000000000000,2.6666666666666667,1.6666666666666667
MEDICINE & BABY CARE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE","3125A - SALVE,BALM & CREAM",TRANSPULMIN,TRESNO JOYO,2,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE","3125A - SALVE,BALM & CREAM",TRANSPULMIN,VICKS,7,2.3333333333333333,1.4285714285714286,1.00000000000000000000
MEDICINE & BABY CARE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE","3125A - SALVE,BALM & CREAM",TRESNO JOYO,VICKS,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3127 - FUNGICIDES,3127A - FUNGICIDES,88 SALEP,KALPANAX,5,1.6666666666666667,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131A - TRADITIONAL & CHINESE 10-40ML,ANTANGIN,BEJO,35,11.6666666666666667,1.5384615384615385,2.2307692307692308
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131A - TRADITIONAL & CHINESE 10-40ML,ANTANGIN,MIXAGRIP,8,2.6666666666666667,2.0000000000000000,1.1250000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131A - TRADITIONAL & CHINESE 10-40ML,ANTANGIN,SIDOMUNCUL,90,30.0000000000000000,1.4766355140186916,1.3644859813084112
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131A - TRADITIONAL & CHINESE 10-40ML,BEJO,MIXAGRIP,6,2.0000000000000000,1.6666666666666667,1.3333333333333333
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131A - TRADITIONAL & CHINESE 10-40ML,BEJO,SIDOMUNCUL,34,11.3333333333333333,2.4000000000000000,1.9714285714285714
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131A - TRADITIONAL & CHINESE 10-40ML,MIXAGRIP,SIDOMUNCUL,14,4.6666666666666667,1.00000000000000000000,1.1428571428571429
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131B - TRADITIONAL & CHINESE 50-120ML,SIDOMUNCUL,TRESNO JOYO,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131C - TRADITIONAL & CHINESE KAPLET,GOLDEN,KULDON,1,0.33333333333333333333,1.00000000000000000000,2.0000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131C - TRADITIONAL & CHINESE KAPLET,KULDON,RAPET,1,0.33333333333333333333,2.0000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131D - TRADITIONAL & CHINESE MASSAGE,GPU,MINYAK TAWON,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131E - TRADITIONAL & CHINESE MINYAK ANGIN,FRESH CARE,FRESH LIVING,2,1.00000000000000000000,1.3333333333333333,1.00000000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131E - TRADITIONAL & CHINESE MINYAK ANGIN,FRESH CARE,HERBA,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131E - TRADITIONAL & CHINESE MINYAK ANGIN,FRESH CARE,KAPAK,4,2.0000000000000000,1.2000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131E - TRADITIONAL & CHINESE MINYAK ANGIN,FRESH CARE,LANG,5,1.6666666666666667,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131E - TRADITIONAL & CHINESE MINYAK ANGIN,FRESH CARE,MEDICATED,6,2.0000000000000000,1.1666666666666667,1.00000000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131E - TRADITIONAL & CHINESE MINYAK ANGIN,FRESH CARE,PLOSSA,9,3.0000000000000000,1.1000000000000000,1.1000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131E - TRADITIONAL & CHINESE MINYAK ANGIN,FRESH CARE,SAFE CARE,5,1.6666666666666667,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131E - TRADITIONAL & CHINESE MINYAK ANGIN,FRESH CARE,SIDOMUNCUL,4,1.3333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131E - TRADITIONAL & CHINESE MINYAK ANGIN,FRESH CARE,SO FRESH,10,3.3333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131E - TRADITIONAL & CHINESE MINYAK ANGIN,FRESH CARE,VFRESH,6,2.0000000000000000,2.1666666666666667,1.3333333333333333
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131E - TRADITIONAL & CHINESE MINYAK ANGIN,FRESH CARE,VICKS,12,4.0000000000000000,1.0769230769230769,1.00000000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131E - TRADITIONAL & CHINESE MINYAK ANGIN,FRESH LIVING,HERBA,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131E - TRADITIONAL & CHINESE MINYAK ANGIN,FRESH LIVING,LANG,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131E - TRADITIONAL & CHINESE MINYAK ANGIN,FRESH LIVING,PLOSSA,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131E - TRADITIONAL & CHINESE MINYAK ANGIN,FRESH LIVING,SO FRESH,1,0.33333333333333333333,1.00000000000000000000,3.0000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131E - TRADITIONAL & CHINESE MINYAK ANGIN,HERBA,MEDICATED,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131E - TRADITIONAL & CHINESE MINYAK ANGIN,HERBA,PLOSSA,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131E - TRADITIONAL & CHINESE MINYAK ANGIN,HERBA,SIDOMUNCUL,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131E - TRADITIONAL & CHINESE MINYAK ANGIN,HERBA,SO FRESH,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131E - TRADITIONAL & CHINESE MINYAK ANGIN,KAPAK,PLOSSA,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
MEDICINE & BABY CARE,3131 - TRADITIONAL & CHINESE,3131E - TRADITIONAL & CHINESE MINYAK ANGIN,KAPAK,VFRESH,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
